TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD
1745026,9/30/2018 3:42,2498,9874,147.02,0
1745027,9/30/2018 3:43,4672,7551,17.16,0
1745028,9/30/2018 3:43,2522,4753,73.4,0
1745029,9/30/2018 3:43,506,7524,35.4,0
1745030,9/30/2018 3:43,4577,7040,19.62,0
1745031,9/30/2018 3:43,4252,7785,105.62,0
1745032,9/30/2018 3:44,4057,4837,17.57,0
1745033,9/30/2018 3:44,188,1672,21.38,0
1745034,9/30/2018 3:44,408,6949,58.6,0
1745035,9/30/2018 3:44,2006,7234,37.67,0
1745036,9/30/2018 3:45,4518,5040,16.36,0
1745037,9/30/2018 3:45,1102,1983,78.19,0
1745038,9/30/2018 3:46,3614,4188,22.41,0
1745039,9/30/2018 3:46,3485,6048,21.82,0
1745040,9/30/2018 3:46,3053,9529,11.87,0
1745041,9/30/2018 3:46,848,786,11.84,0
1745042,9/30/2018 3:46,863,3053,79.72,0
1745043,9/30/2018 3:46,1470,3018,11.73,0
1745044,9/30/2018 3:47,3113,884,8,0
1745045,9/30/2018 3:47,2596,8526,58.32,0
1745046,9/30/2018 3:47,3858,7708,8.27,0
1745047,9/30/2018 3:48,3942,5862,44.2,0
1745048,9/30/2018 3:48,2276,9183,4.34,0
1745049,9/30/2018 3:49,1161,8153,10.21,0
1745050,9/30/2018 3:49,3324,6745,72.78,0
1745051,9/30/2018 3:49,511,5244,28.1,0
1745052,9/30/2018 3:49,4994,8887,87.49,0
1745053,9/30/2018 3:50,3615,6841,13.37,0
1745054,9/30/2018 3:51,4124,6273,40.08,0
1745055,9/30/2018 3:51,1240,1779,26.67,0
1745056,9/30/2018 3:51,4998,1310,3.66,0
1745057,9/30/2018 3:51,3405,5896,52.78,0
1745058,9/30/2018 3:51,354,6233,23.55,0
1745059,9/30/2018 3:51,1595,7046,60.23,0
1745060,9/30/2018 3:52,4055,5494,11.13,0
1745061,9/30/2018 3:52,615,7254,7.77,0
1745062,9/30/2018 3:53,3885,5208,41.35,1
1745063,9/30/2018 3:54,4890,2029,109.92,0
1745064,9/30/2018 3:54,3164,7177,154.53,0
1745065,9/30/2018 3:54,5,4112,63.37,0
1745066,9/30/2018 3:54,4826,5681,96.27,0
1745067,9/30/2018 3:54,1229,3154,11.09,0
1745068,9/30/2018 3:54,1831,8509,99.75,0
1745069,9/30/2018 3:55,3963,5790,61.94,0
1745070,9/30/2018 3:55,3761,1650,27.39,0
1745071,9/30/2018 3:55,3691,8989,50.83,0
1745072,9/30/2018 3:55,4438,2783,38.82,0
1745073,9/30/2018 3:55,2602,9591,20.73,0
1745074,9/30/2018 3:55,2647,1638,131.14,0
1745075,9/30/2018 3:55,2285,5667,134,0
1745076,9/30/2018 3:56,1881,8295,64.98,0
1745077,9/30/2018 3:56,352,8929,36.98,0
1745078,9/30/2018 3:56,2518,5749,73.12,0
1745079,9/30/2018 3:56,1283,3903,41.61,0
1745080,9/30/2018 3:56,4462,7856,29.79,0
1745081,9/30/2018 3:57,4198,408,41.48,0
1745082,9/30/2018 3:57,365,8004,37.85,0
1745083,9/30/2018 3:57,956,6609,23.27,0
1745084,9/30/2018 3:58,4398,2865,18.87,0
1745085,9/30/2018 3:58,2610,2100,66.61,0
1745086,9/30/2018 3:58,4556,3030,75.13,0
1745087,9/30/2018 3:58,1033,114,73.92,0
1745088,9/30/2018 3:58,2848,3279,23.52,0
1745089,9/30/2018 3:58,878,5841,22.26,0
1745090,9/30/2018 3:59,3931,9619,33.74,0
1745091,9/30/2018 3:59,4936,2771,47.75,0
1745092,9/30/2018 3:59,1351,6637,52.37,0
1745093,9/30/2018 3:59,4891,8515,5.13,0
1745094,9/30/2018 3:59,2954,7845,96.33,0
1745095,9/30/2018 3:59,2422,9976,75.76,0
1745096,9/30/2018 4:00,3532,8348,71.63,0
1745098,9/30/2018 4:00,2099,4634,15.66,0
1745097,9/30/2018 4:00,2655,19,83.37,0
1745099,9/30/2018 4:00,1953,3211,89.82,0
1745100,9/30/2018 4:01,2152,4090,44.71,0
1745101,9/30/2018 4:01,2605,497,38.25,0
1745102,9/30/2018 4:01,2267,5491,48.72,0
1745103,9/30/2018 4:01,3797,2729,94.87,0
1745104,9/30/2018 4:01,3342,9178,2.47,0
1745105,9/30/2018 4:01,4301,4841,109.06,0
1745106,9/30/2018 4:01,375,9099,29.41,0
1745107,9/30/2018 4:02,466,5457,91.94,0
1745108,9/30/2018 4:02,130,3657,2.84,0
1745109,9/30/2018 4:03,2315,2855,80.25,0
1745110,9/30/2018 4:03,2792,2433,73.39,0
1745111,9/30/2018 4:03,1060,9696,34.42,0
1745112,9/30/2018 4:04,2485,9197,9.38,0
1745113,9/30/2018 4:04,3936,7520,27.31,0
1745114,9/30/2018 4:05,2181,2033,145.23,0
1745115,9/30/2018 4:05,2546,5440,78.16,0
1745116,9/30/2018 4:05,2213,6907,94.93,0
1745117,9/30/2018 4:06,2829,8312,6.67,0
1745118,9/30/2018 4:06,650,8294,56.34,0
1745119,9/30/2018 4:06,3424,2335,38.39,0
1745120,9/30/2018 4:06,4549,2587,149.13,0
1745121,9/30/2018 4:06,3575,2829,116.54,0
1745122,9/30/2018 4:06,170,5329,12.56,0
1745123,9/30/2018 4:06,1865,2948,27.35,0
1745124,9/30/2018 4:07,1939,1295,29.78,0
1745125,9/30/2018 4:07,4249,1895,104.58,0
1745126,9/30/2018 4:07,1288,6601,28.03,0
1745127,9/30/2018 4:08,652,8790,32.19,0
1745128,9/30/2018 4:08,4833,1678,110.57,0
1745129,9/30/2018 4:08,783,4307,16.21,0
1745130,9/30/2018 4:08,1963,5963,7.28,0
1745131,9/30/2018 4:09,3241,2668,191.95,0
1745132,9/30/2018 4:09,4219,4391,32.16,0
1745133,9/30/2018 4:09,4793,1406,39.29,0
1745134,9/30/2018 4:09,1517,7576,26.07,0
1745135,9/30/2018 4:10,22,3326,37.63,0
1745136,9/30/2018 4:10,4174,1053,41.96,0
1745137,9/30/2018 4:10,2088,5827,5.07,0
1745138,9/30/2018 4:10,2336,1748,128.1,0
1745139,9/30/2018 4:11,613,6751,38.93,0
1745140,9/30/2018 4:11,4784,631,9.05,0
1745141,9/30/2018 4:11,731,6437,38.32,0
1745142,9/30/2018 4:11,235,1354,18.09,0
1745143,9/30/2018 4:11,3690,2417,28.35,0
1745144,9/30/2018 4:11,2030,6931,54.86,0
1745145,9/30/2018 4:11,1001,2210,76.9,1
1745146,9/30/2018 4:11,149,8251,48.14,0
1745147,9/30/2018 4:12,3224,7512,41.9,0
1745148,9/30/2018 4:12,3484,9281,70.6,0
1745149,9/30/2018 4:12,3598,8507,7.21,0
1745150,9/30/2018 4:13,3066,4412,6.84,0
1745151,9/30/2018 4:13,1521,9438,215.15,0
1745152,9/30/2018 4:13,3525,7907,71.32,0
1745153,9/30/2018 4:13,1863,7749,65.83,0
1745154,9/30/2018 4:14,3024,1861,35.99,0
1745155,9/30/2018 4:14,4446,2792,38.61,0
1745156,9/30/2018 4:14,2113,4115,10.86,0
1745157,9/30/2018 4:16,3736,2930,6.85,0
1745158,9/30/2018 4:16,2100,2604,26.37,0
1745159,9/30/2018 4:16,194,9886,71.01,0
1745160,9/30/2018 4:16,1602,3874,38.11,0
1745161,9/30/2018 4:16,4400,2551,40.6,0
1745162,9/30/2018 4:17,3213,6980,29.32,0
1745163,9/30/2018 4:17,577,4358,91.46,0
1745164,9/30/2018 4:18,38,6189,29.7,0
1745165,9/30/2018 4:18,3332,7800,28.6,0
1745166,9/30/2018 4:18,3964,474,37.43,0
1745167,9/30/2018 4:18,3640,5309,39.93,0
1745168,9/30/2018 4:18,1554,9944,175.78,0
1745169,9/30/2018 4:19,1304,2234,41,0
1745170,9/30/2018 4:19,1685,297,9.15,0
1745171,9/30/2018 4:19,2496,7668,15.18,0
1745172,9/30/2018 4:19,2808,9330,35.31,0
1745173,9/30/2018 4:20,270,6650,15.01,0
1745174,9/30/2018 4:20,54,9087,54.8,0
1745175,9/30/2018 4:20,1310,7198,92.13,0
1745176,9/30/2018 4:20,2125,425,99.57,0
1745177,9/30/2018 4:20,3960,2171,65,0
1745178,9/30/2018 4:21,279,7784,52.52,0
1745179,9/30/2018 4:21,4953,6644,82.33,0
1745180,9/30/2018 4:21,1921,6969,12.18,0
1745181,9/30/2018 4:21,2961,1821,3.4,0
1745182,9/30/2018 4:21,1550,9480,15.47,0
1745183,9/30/2018 4:22,4199,9156,27.88,0
1745184,9/30/2018 4:23,2255,9126,24.91,0
1745185,9/30/2018 4:23,1632,9874,60.86,0
1745186,9/30/2018 4:23,964,3411,16.8,0
1745187,9/30/2018 4:23,1882,6074,22.41,0
1745188,9/30/2018 4:23,744,4137,64.06,0
1745189,9/30/2018 4:24,2633,409,12.08,0
1745190,9/30/2018 4:24,1090,7785,55.38,0
1745191,9/30/2018 4:24,3887,9133,33.73,0
1745192,9/30/2018 4:24,4619,3596,114.24,0
1745193,9/30/2018 4:24,898,8904,73.25,0
1745194,9/30/2018 4:24,1534,5990,72.19,0
1745195,9/30/2018 4:25,479,8665,49.58,0
1745196,9/30/2018 4:25,1295,1708,98.16,0
1745197,9/30/2018 4:25,4608,2280,11.89,0
1745198,9/30/2018 4:26,3769,4930,144.83,0
1745199,9/30/2018 4:26,4675,8991,19.37,0
1745200,9/30/2018 4:26,1944,4656,15.48,0
1745201,9/30/2018 4:26,1356,1707,83.65,0
1745202,9/30/2018 4:26,2707,5784,37,0
1745203,9/30/2018 4:26,3017,87,24.47,0
1745204,9/30/2018 4:26,4173,5939,33.29,0
1745205,9/30/2018 4:27,2813,9934,40.33,0
1745206,9/30/2018 4:27,4122,528,76.19,0
1745207,9/30/2018 4:27,1639,1457,38.26,0
1745208,9/30/2018 4:27,1751,6497,53.28,0
1745209,9/30/2018 4:27,3754,3977,53.34,0
1745210,9/30/2018 4:28,2066,1174,20.65,0
1745211,9/30/2018 4:28,914,4610,6.87,0
1745212,9/30/2018 4:28,891,9600,29.23,0
1745213,9/30/2018 4:28,3373,9931,13.55,0
1745214,9/30/2018 4:28,3218,4914,159.07,0
1745215,9/30/2018 4:28,237,8505,40.8,0
1745216,9/30/2018 4:28,4793,196,18.18,0
1745217,9/30/2018 4:28,2174,8079,47.38,0
1745218,9/30/2018 4:28,4648,999,29.5,0
1745219,9/30/2018 4:29,765,7343,53.88,0
1745220,9/30/2018 4:29,874,3718,11.84,0
1745221,9/30/2018 4:29,3080,8635,15.46,0
1745222,9/30/2018 4:29,4729,3987,17.37,0
1745223,9/30/2018 4:30,1171,3924,38.26,0
1745224,9/30/2018 4:30,471,9963,16.84,0
1745225,9/30/2018 4:30,4116,4065,97.86,0
1745226,9/30/2018 4:30,535,384,3.76,0
1745227,9/30/2018 4:31,3211,8990,18.73,0
1745228,9/30/2018 4:31,2945,4534,76.43,0
1745229,9/30/2018 4:31,2028,656,41.15,0
1745230,9/30/2018 4:31,2874,1246,55.14,0
1745231,9/30/2018 4:31,3941,5929,8.51,0
1745232,9/30/2018 4:32,437,9872,31.7,0
1745233,9/30/2018 4:32,38,3228,22.82,0
1745234,9/30/2018 4:32,2045,3797,77.03,0
1745235,9/30/2018 4:32,4345,5576,9.57,0
1745236,9/30/2018 4:32,4041,5649,112.19,0
1745237,9/30/2018 4:32,4877,9039,64.51,0
1745238,9/30/2018 4:32,2017,2581,46.89,0
1745240,9/30/2018 4:32,2886,3964,2.92,0
1745239,9/30/2018 4:32,2697,5286,40.77,0
1745241,9/30/2018 4:32,1090,7517,24.1,0
1745242,9/30/2018 4:32,4999,6500,52.18,0
1745243,9/30/2018 4:32,43,8978,28.23,0
1745244,9/30/2018 4:33,1846,7032,6.82,0
1745245,9/30/2018 4:33,4227,8749,134.73,0
1745246,9/30/2018 4:33,2557,4511,7.17,0
1745247,9/30/2018 4:34,836,8440,40.32,0
1745248,9/30/2018 4:34,1527,7379,26.14,0
1745249,9/30/2018 4:34,3548,5976,131.07,0
1745250,9/30/2018 4:35,4121,4491,20.34,0
1745251,9/30/2018 4:35,4203,4587,84.96,0
1745252,9/30/2018 4:35,2852,710,107.37,0
1745253,9/30/2018 4:35,3522,2980,14.18,0
1745254,9/30/2018 4:35,1442,3015,87.93,0
1745255,9/30/2018 4:35,4275,8550,70.15,0
1745256,9/30/2018 4:36,3768,1799,4.86,0
1745257,9/30/2018 4:36,1724,2357,39.03,0
1745258,9/30/2018 4:36,89,8571,65.6,0
1745259,9/30/2018 4:36,1,5,7.34,0
1745260,9/30/2018 4:36,3379,7034,26.39,0
1745261,9/30/2018 4:36,4187,6735,94.05,0
1745262,9/30/2018 4:36,1685,8441,12.41,0
1745263,9/30/2018 4:36,3798,3930,60.63,0
1745264,9/30/2018 4:37,4362,4600,2.19,0
1745265,9/30/2018 4:37,3578,9938,105.77,0
1745266,9/30/2018 4:37,1164,1790,24.29,0
1745267,9/30/2018 4:37,2732,3361,66.68,0
1745268,9/30/2018 4:38,1779,8043,34.11,0
1745269,9/30/2018 4:38,3551,120,69.16,0
1745270,9/30/2018 4:39,718,9459,42.37,0
1745271,9/30/2018 4:39,4320,2,63.54,0
1745272,9/30/2018 4:39,555,505,4.76,0
1745273,9/30/2018 4:40,1003,5118,1.6,0
1745274,9/30/2018 4:40,4877,3634,61.75,0
1745275,9/30/2018 4:40,4411,1390,12.45,0
1745276,9/30/2018 4:40,2102,8247,30.35,0
1745277,9/30/2018 4:40,4536,7012,107.74,0
1745278,9/30/2018 4:41,985,4017,25.35,0
1745279,9/30/2018 4:41,3100,2372,164.74,0
1745280,9/30/2018 4:41,740,850,50.5,0
1745281,9/30/2018 4:41,1486,2584,59.93,0
1745282,9/30/2018 4:42,1154,5836,84.48,0
1745283,9/30/2018 4:42,2366,1683,57.33,0
1745284,9/30/2018 4:42,1508,3037,62.94,0
1745285,9/30/2018 4:43,2002,2033,6.84,0
1745286,9/30/2018 4:43,2334,5179,27.81,0
1745287,9/30/2018 4:43,4029,8986,87.98,0
1745288,9/30/2018 4:43,4886,9002,10.26,0
1745289,9/30/2018 4:43,414,4650,66.42,0
1745290,9/30/2018 4:43,823,2839,41.36,0
1745291,9/30/2018 4:44,732,4626,69.3,0
1745292,9/30/2018 4:44,4588,6725,27.67,0
1745293,9/30/2018 4:44,4131,6821,60.64,0
1745294,9/30/2018 4:44,3435,848,114.75,0
1745295,9/30/2018 4:44,1985,9661,39.81,0
1745296,9/30/2018 4:44,155,8041,53.2,0
1745297,9/30/2018 4:45,3624,2422,63.16,0
1745298,9/30/2018 4:45,2767,276,12.33,0
1745299,9/30/2018 4:45,1327,2401,56.11,0
1745300,9/30/2018 4:45,94,4493,56.34,0
1745301,9/30/2018 4:47,4691,648,102.64,0
1745302,9/30/2018 4:47,694,8586,11.6,0
1745303,9/30/2018 4:47,3713,5018,17.56,0
1745304,9/30/2018 4:47,1107,5270,14.62,0
1745305,9/30/2018 4:47,67,8394,123.57,0
1745306,9/30/2018 4:47,4536,4799,22.53,0
1745307,9/30/2018 4:47,1793,5075,70.32,0
1745308,9/30/2018 4:48,1151,1604,34.08,0
1745309,9/30/2018 4:48,2711,1833,14.01,0
1745310,9/30/2018 4:48,2305,4768,59.35,0
1745311,9/30/2018 4:48,234,4014,57.65,0
1745312,9/30/2018 4:49,1799,7099,146.58,0
1745313,9/30/2018 4:49,2792,270,60.22,0
1745314,9/30/2018 4:49,772,8398,102.16,0
1745315,9/30/2018 4:49,2280,5552,20.7,0
1745316,9/30/2018 4:49,3880,2470,68.23,0
1745317,9/30/2018 4:50,2599,990,34.29,0
1745318,9/30/2018 4:50,3219,7698,41.93,0
1745319,9/30/2018 4:51,1778,7289,7.77,1
1745320,9/30/2018 4:51,1986,9930,8.01,0
1745321,9/30/2018 4:51,743,4220,6.89,0
1745322,9/30/2018 4:52,2188,2097,67.78,0
1745323,9/30/2018 4:52,4149,291,55.87,0
1745324,9/30/2018 4:52,827,6621,77.16,0
1745325,9/30/2018 4:52,665,1145,39.97,0
1745326,9/30/2018 4:52,300,3873,89.31,0
1745327,9/30/2018 4:53,1500,8174,87.25,0
1745328,9/30/2018 4:53,4264,320,29.03,0
1745329,9/30/2018 4:53,2200,2703,35.47,0
1745330,9/30/2018 4:53,3695,115,23.78,0
1745331,9/30/2018 4:53,3987,4486,50.14,0
1745332,9/30/2018 4:53,164,3031,1.19,0
1745333,9/30/2018 4:53,4159,1651,105.88,0
1745334,9/30/2018 4:53,912,7602,118.86,0
1745335,9/30/2018 4:54,4223,3451,89.04,0
1745336,9/30/2018 4:54,800,5113,89.1,0
1745337,9/30/2018 4:54,4672,7149,51.22,0
1745338,9/30/2018 4:55,2074,8489,20.83,0
1745339,9/30/2018 4:55,637,8551,21.27,0
1745340,9/30/2018 4:55,3466,2050,11.89,0
1745341,9/30/2018 4:55,2251,6498,4.79,0
1745342,9/30/2018 4:55,1938,2865,58.84,0
1745343,9/30/2018 4:55,1853,2574,94.19,0
1745344,9/30/2018 4:55,2575,5631,67.79,0
1745345,9/30/2018 4:56,269,4057,112.55,0
1745346,9/30/2018 4:56,4233,8496,25.85,0
1745347,9/30/2018 4:56,2660,8417,63.32,0
1745348,9/30/2018 4:56,721,4874,159.43,0
1745349,9/30/2018 4:56,259,4584,10.66,0
1745350,9/30/2018 4:56,3198,4026,27.25,0
1745351,9/30/2018 4:56,2406,8722,29.62,0
1745352,9/30/2018 4:56,2916,5403,36.31,0
1745353,9/30/2018 4:57,4671,3203,148.28,0
1745354,9/30/2018 4:57,2535,9123,50.17,0
1745355,9/30/2018 4:57,4058,4885,6.79,0
1745356,9/30/2018 4:57,2388,5136,66.94,0
1745357,9/30/2018 4:57,1437,4487,115.05,0
1745358,9/30/2018 4:57,1686,9535,1.41,0
1745359,9/30/2018 4:57,1423,2694,19.96,0
1745361,9/30/2018 4:57,4580,3040,8.91,0
1745360,9/30/2018 4:57,838,2894,18.4,0
1745362,9/30/2018 4:57,2925,5228,48.21,0
1745363,9/30/2018 4:58,3808,808,66.7,0
1745364,9/30/2018 4:58,3195,8096,70.25,0
1745365,9/30/2018 4:58,3007,1759,104.43,0
1745366,9/30/2018 4:58,261,5188,53.15,0
1745367,9/30/2018 4:58,4604,1882,79.9,0
1745368,9/30/2018 4:58,4583,3423,43.47,0
1745369,9/30/2018 4:58,872,7761,126.88,0
1745370,9/30/2018 4:59,2431,6721,32.65,0
1745371,9/30/2018 4:59,927,5134,18.65,0
1745372,9/30/2018 4:59,1817,8646,113.47,0
1745373,9/30/2018 4:59,1090,8761,86.75,0
1745374,9/30/2018 4:59,3231,1432,13.26,0
1745375,9/30/2018 5:00,2754,8594,84.62,0
1745376,9/30/2018 5:00,726,4367,99.7,0
1745377,9/30/2018 5:00,2670,543,82.86,0
1745378,9/30/2018 5:00,3818,7863,49.18,0
1745379,9/30/2018 5:00,4646,9619,119.19,0
1745381,9/30/2018 5:00,3674,2353,119.59,0
1745380,9/30/2018 5:00,3209,154,65.32,0
1745382,9/30/2018 5:00,3029,6779,7.41,0
1745383,9/30/2018 5:00,3907,1546,77.32,0
1745384,9/30/2018 5:01,2406,8722,25.48,0
1745385,9/30/2018 5:01,4722,6879,40.29,0
1745386,9/30/2018 5:01,4017,5109,38.33,0
1745387,9/30/2018 5:01,4996,4290,17.23,0
1745388,9/30/2018 5:01,1774,2234,24.26,0
1745389,9/30/2018 5:01,343,9761,27.11,0
1745390,9/30/2018 5:01,2011,3440,73.83,0
1745391,9/30/2018 5:02,1243,7423,39.17,0
1745392,9/30/2018 5:02,2467,2986,58.46,0
1745393,9/30/2018 5:02,3873,2182,15.36,0
1745394,9/30/2018 5:02,154,2885,52.99,0
1745395,9/30/2018 5:03,3560,8400,46.32,0
1745396,9/30/2018 5:03,2751,2207,153.02,0
1745397,9/30/2018 5:03,717,3313,57.1,0
1745398,9/30/2018 5:03,2412,4262,140.71,0
1745399,9/30/2018 5:03,2795,7839,80.14,0
1745400,9/30/2018 5:03,287,1766,7.06,0
1745401,9/30/2018 5:04,4985,8357,27.6,0
1745402,9/30/2018 5:04,2328,9481,129.8,0
1745403,9/30/2018 5:04,2911,48,13.12,0
1745404,9/30/2018 5:04,3996,3794,144.32,0
1745405,9/30/2018 5:05,1292,6972,50.97,0
1745406,9/30/2018 5:05,4926,3405,135.72,0
1745407,9/30/2018 5:05,2641,9001,24.55,0
1745408,9/30/2018 5:05,3109,718,57.8,0
1745409,9/30/2018 5:05,713,7728,48.59,0
1745410,9/30/2018 5:05,3746,2628,3.41,0
1745411,9/30/2018 5:05,468,3602,71.87,0
1745412,9/30/2018 5:06,3920,7614,155.26,0
1745413,9/30/2018 5:06,2415,5371,15.79,0
1745414,9/30/2018 5:06,1096,420,34.84,0
1745415,9/30/2018 5:06,1221,2690,145.82,0
1745416,9/30/2018 5:07,2505,1924,8.19,0
1745418,9/30/2018 5:07,1189,2419,9.84,0
1745417,9/30/2018 5:07,2144,9803,113.75,0
1745419,9/30/2018 5:07,4170,3377,14.19,0
1745420,9/30/2018 5:08,170,4276,8.15,0
1745421,9/30/2018 5:08,4081,7769,56.87,0
1745422,9/30/2018 5:08,2471,1876,67.67,0
1745423,9/30/2018 5:08,2801,5428,19.05,0
1745424,9/30/2018 5:08,3019,7851,175.52,0
1745425,9/30/2018 5:09,474,3842,6.04,0
1745426,9/30/2018 5:09,3373,3125,95.14,0
1745427,9/30/2018 5:09,1031,7308,76.54,0
1745428,9/30/2018 5:09,1592,4689,86.81,0
1745429,9/30/2018 5:09,270,1913,20.87,0
1745430,9/30/2018 5:09,104,2456,9.12,0
1745431,9/30/2018 5:09,3480,7379,80.83,0
1745432,9/30/2018 5:10,3414,8110,35.21,0
1745433,9/30/2018 5:10,4608,2281,7.77,0
1745434,9/30/2018 5:10,4274,8310,8.54,0
1745435,9/30/2018 5:10,4359,4788,9.66,0
1745436,9/30/2018 5:10,4573,7895,3.4,0
1745437,9/30/2018 5:10,4143,8914,27.36,0
1745438,9/30/2018 5:10,1269,6723,67.67,0
1745439,9/30/2018 5:10,2459,3333,105.9,0
1745440,9/30/2018 5:11,2875,5340,41.01,0
1745441,9/30/2018 5:12,2354,6930,29.92,0
1745442,9/30/2018 5:12,3561,4310,7.77,0
1745443,9/30/2018 5:12,1037,9257,57.72,0
1745444,9/30/2018 5:12,2515,7865,100.16,0
1745445,9/30/2018 5:13,1410,2768,87.29,0
1745446,9/30/2018 5:13,3888,688,43.32,0
1745447,9/30/2018 5:13,1551,9850,41.35,0
1745448,9/30/2018 5:13,2551,89,31.09,0
1745449,9/30/2018 5:13,123,357,26.42,0
1745450,9/30/2018 5:13,1458,2845,29.79,0
1745451,9/30/2018 5:13,4796,5883,148.08,0
1745452,9/30/2018 5:13,2986,5535,34.51,0
1745453,9/30/2018 5:14,4036,354,172.9,0
1745454,9/30/2018 5:14,977,7921,20.62,0
1745455,9/30/2018 5:15,2703,332,7.39,0
1745456,9/30/2018 5:15,4101,9688,15.98,0
1745457,9/30/2018 5:15,4720,3589,384.95,1
1745458,9/30/2018 5:15,1847,4222,29.34,0
1745459,9/30/2018 5:15,782,8533,25.88,0
1745460,9/30/2018 5:15,2531,8551,97.98,0
1745461,9/30/2018 5:15,1720,6169,209.19,0
1745462,9/30/2018 5:15,2967,1006,88.37,0
1745463,9/30/2018 5:15,4467,5788,134.68,0
1745464,9/30/2018 5:15,2864,3900,5.75,0
1745465,9/30/2018 5:16,3556,518,28.95,0
1745466,9/30/2018 5:16,3184,6623,24.32,0
1745467,9/30/2018 5:16,4219,8841,41.51,0
1745468,9/30/2018 5:16,2587,2671,119.57,0
1745469,9/30/2018 5:16,758,1082,37.54,0
1745470,9/30/2018 5:17,4122,7734,87.18,0
1745471,9/30/2018 5:17,36,569,15.99,0
1745472,9/30/2018 5:17,1090,7349,70.23,0
1745473,9/30/2018 5:17,3042,224,162.08,0
1745474,9/30/2018 5:17,4369,1317,96.98,0
1745475,9/30/2018 5:17,2305,4029,92.06,0
1745476,9/30/2018 5:18,1267,9117,122.42,0
1745477,9/30/2018 5:18,615,6700,8.36,0
1745478,9/30/2018 5:18,3177,8245,111.25,0
1745479,9/30/2018 5:18,384,8310,87.15,0
1745480,9/30/2018 5:18,4767,801,13.69,0
1745481,9/30/2018 5:18,4120,7273,113.68,0
1745482,9/30/2018 5:18,4139,2170,61.9,0
1745483,9/30/2018 5:18,1904,4005,12.7,0
1745484,9/30/2018 5:18,4527,9713,29.37,0
1745485,9/30/2018 5:19,3528,9818,61.24,0
1745486,9/30/2018 5:19,831,2312,48.12,0
1745487,9/30/2018 5:19,4161,2395,23.3,0
1745488,9/30/2018 5:19,2612,3675,70.98,0
1745489,9/30/2018 5:19,30,8054,44.44,0
1745490,9/30/2018 5:20,4590,2994,34.46,0
1745491,9/30/2018 5:20,3213,4327,30.84,0
1745492,9/30/2018 5:20,1570,9996,43.47,0
1745493,9/30/2018 5:20,4953,1823,210.56,0
1745494,9/30/2018 5:20,885,4753,15.79,0
1745495,9/30/2018 5:21,315,2672,20.35,0
1745496,9/30/2018 5:21,1652,9770,99.41,0
1745497,9/30/2018 5:22,4252,8828,86.15,0
1745498,9/30/2018 5:22,2580,9206,72.52,0
1745499,9/30/2018 5:22,3175,3268,8.63,0
1745500,9/30/2018 5:22,2617,512,129.85,0
1745501,9/30/2018 5:22,1120,6671,99.06,0
1745502,9/30/2018 5:22,3915,7114,29.57,0
1745503,9/30/2018 5:22,1802,7626,78.82,0
1745504,9/30/2018 5:23,3063,989,176.76,0
1745505,9/30/2018 5:23,668,5486,66.73,0
1745506,9/30/2018 5:23,4318,880,90.97,0
1745507,9/30/2018 5:23,1567,8494,79.33,0
1745508,9/30/2018 5:24,269,1818,46.19,0
1745509,9/30/2018 5:24,777,742,26.12,0
1745510,9/30/2018 5:24,4911,4413,137.27,0
1745512,9/30/2018 5:24,4561,1376,49.1,0
1745511,9/30/2018 5:24,2876,762,110.18,0
1745513,9/30/2018 5:24,4825,3260,99.9,0
1745514,9/30/2018 5:24,2262,7022,77.18,0
1745515,9/30/2018 5:24,3624,487,70.74,0
1745516,9/30/2018 5:25,4501,6296,11.05,0
1745517,9/30/2018 5:25,3650,2813,9.27,0
1745518,9/30/2018 5:25,3544,699,67.05,0
1745519,9/30/2018 5:25,1264,3177,132.33,0
1745520,9/30/2018 5:25,2702,295,48.1,0
1745521,9/30/2018 5:25,2451,2528,11.41,0
1745522,9/30/2018 5:25,1258,6565,64.4,0
1745523,9/30/2018 5:25,2154,6976,5.19,0
1745524,9/30/2018 5:26,3654,2095,14.89,0
1745525,9/30/2018 5:26,3294,1463,24.39,0
1745526,9/30/2018 5:26,3985,2568,40.73,0
1745527,9/30/2018 5:27,2311,9195,13.76,0
1745528,9/30/2018 5:27,2110,9752,40.27,0
1745529,9/30/2018 5:27,3879,8965,20.67,0
1745530,9/30/2018 5:27,504,635,57.12,0
1745531,9/30/2018 5:27,4186,1754,96.85,0
1745532,9/30/2018 5:27,3198,1871,13.41,0
1745533,9/30/2018 5:28,495,9432,29.88,0
1745534,9/30/2018 5:28,1826,7302,166.89,0
1745535,9/30/2018 5:28,3176,5752,73.21,0
1745536,9/30/2018 5:29,4783,6380,72.89,0
1745537,9/30/2018 5:29,2002,622,5.01,0
1745538,9/30/2018 5:29,4110,1793,53.37,0
1745539,9/30/2018 5:29,2508,4820,20.72,0
1745540,9/30/2018 5:29,3757,5697,85.1,0
1745543,9/30/2018 5:30,4297,570,9.19,0
1745541,9/30/2018 5:30,2776,2657,12.9,0
1745542,9/30/2018 5:30,3097,6685,70.53,0
1745544,9/30/2018 5:30,2136,1599,60.83,0
1745545,9/30/2018 5:30,181,2899,61.46,0
1745546,9/30/2018 5:30,1802,3417,40.38,0
1745547,9/30/2018 5:30,4940,4249,2,0
